date,product_id,category,brand,region,customer_id,age,loyalty_tier,price,discount,qty_sold,ad_spend,channel,holiday,competitor_price,stock,revenue
2025-01-18,P150,Jeans,Adidas,Bangalore,C514,22,Silver,3018,2,15,10405,Instagram,0,1700,167,44364.6
2024-09-24,P143,Jackets,Levis,Delhi,C264,43,Gold,2983,22,5,13295,Google Ads,1,1990,213,11633.7
2025-01-10,P113,Hats,Adidas,Bangalore,C415,42,Gold,4066,49,45,3122,Website,1,5239,380,93314.7
2024-11-13,P261,Jackets,Puma,Kolkata,C163,33,Silver,3586,21,49,17308,Instagram,0,4391,488,138814.06
2024-04-03,P155,Jackets,Puma,Mumbai,C732,52,Bronze,1993,47,18,5071,Google Ads,0,2851,86,19013.22
2024-06-07,P284,Hats,Nike,Bangalore,C623,55,Silver,3634,11,27,12712,Facebook,0,1641,286,87325.02
2024-11-06,P287,T-shirts,Puma,Kolkata,C830,45,Bronze,3342,33,38,3078,Facebook,0,2122,420,85087.31999999999
2024-08-29,P297,Hats,Puma,Delhi,C271,30,Platinum,4922,41,19,2962,Facebook,1,4357,255,55175.62000000001
2025-02-21,P274,Jackets,Nike,Delhi,C535,49,Silver,4746,31,49,668,Google Ads,1,4906,315,160462.25999999998
2024-06-15,P272,Hats,Adidas,Kolkata,C281,52,Silver,3809,25,42,6381,Facebook,0,1453,377,119983.5
2025-01-23,P172,T-shirts,Puma,Delhi,C144,56,Platinum,4702,27,40,8591,Google Ads,1,4927,52,137298.4
2025-01-13,P234,Jackets,Nike,Kolkata,C522,31,Platinum,2984,15,39,3445,Website,1,2164,219,98919.6
2025-02-24,P218,Socks,Adidas,Chennai,C981,48,Silver,3877,12,37,19232,Facebook,1,1027,349,126235.12000000001
2024-06-17,P246,Socks,Nike,Chennai,C977,22,Silver,3314,39,14,8368,Facebook,1,2446,73,28301.559999999998
2024-10-21,P137,T-shirts,Zara,Mumbai,C559,39,Silver,3504,44,36,1236,Website,1,5042,285,70640.64000000001
2024-07-01,P220,T-shirts,Levis,Kolkata,C240,59,Gold,2218,42,20,19292,Website,0,3538,349,25728.800000000003
2024-03-10,P211,Hats,Levis,Bangalore,C177,51,Platinum,4888,5,7,6117,Facebook,1,2808,153,32505.199999999997
2024-04-23,P201,Hats,Nike,Delhi,C524,56,Platinum,4178,2,16,10448,Instagram,1,4159,217,65511.04
2024-08-17,P282,Jeans,Puma,Chennai,C569,40,Platinum,3408,34,16,17404,Instagram,1,5499,390,35988.479999999996
2024-06-14,P130,Socks,Levis,Chennai,C264,43,Silver,3178,2,35,3212,Website,1,4210,426,109005.40000000001
2025-01-28,P132,T-shirts,Zara,Chennai,C801,57,Bronze,1542,42,34,12367,Website,0,3282,83,30408.240000000005
2024-12-13,P116,Sneakers,Zara,Chennai,C982,43,Platinum,1964,15,10,5041,Google Ads,1,1003,134,16694.0
2024-11-03,P152,Jackets,Nike,Bangalore,C869,50,Silver,3128,27,11,14581,Facebook,0,4708,254,25117.84
2024-04-11,P173,Sneakers,Puma,Chennai,C605,46,Platinum,3462,39,45,16246,Instagram,1,5287,379,95031.90000000001
2024-05-21,P211,Sneakers,Zara,Chennai,C707,32,Bronze,2806,20,31,19028,Website,1,4208,475,69588.8
2024-12-11,P184,Jackets,Levis,Bangalore,C134,31,Platinum,1834,11,24,8817,Instagram,1,3813,148,39174.24
2024-03-12,P260,T-shirts,Nike,Delhi,C129,53,Silver,2919,33,22,18623,Google Ads,1,5296,353,43026.06
2024-06-30,P197,Jackets,Nike,Kolkata,C890,29,Gold,1125,10,37,6070,Facebook,1,1443,400,37462.5
2024-03-21,P150,Socks,Puma,Mumbai,C401,38,Bronze,4351,13,33,11284,Facebook,0,4925,255,124917.20999999999
2024-08-01,P197,Jackets,Levis,Kolkata,C228,47,Platinum,2659,33,14,12079,Facebook,0,3996,194,24941.42
2024-06-27,P125,Jeans,Puma,Chennai,C530,20,Gold,1723,8,40,3021,Facebook,1,1829,448,63406.4
2024-08-26,P294,Sneakers,Levis,Bangalore,C788,61,Bronze,3214,16,42,18985,Google Ads,1,4123,76,113389.91999999998
2024-04-23,P166,Jackets,Puma,Chennai,C821,61,Gold,3034,47,34,15723,Website,0,956,449,54672.68
2024-11-14,P248,Jeans,Levis,Chennai,C774,64,Bronze,4844,17,6,4122,Google Ads,1,1944,364,24123.12
2024-07-31,P255,Jackets,Levis,Delhi,C471,23,Silver,1249,45,47,4947,Facebook,0,3795,273,32286.65
2025-01-22,P235,Hats,Puma,Kolkata,C419,63,Platinum,4371,44,28,5187,Website,0,4307,120,68537.28
2024-10-22,P148,Jackets,Adidas,Delhi,C883,43,Silver,3765,9,34,5229,Instagram,0,2007,170,116489.1
2024-09-03,P177,Hats,Zara,Chennai,C583,33,Gold,3249,6,21,9717,Google Ads,0,4237,453,64135.26
2025-01-22,P203,Jackets,Adidas,Kolkata,C150,29,Silver,2099,21,24,1014,Facebook,0,1145,344,39797.04
2024-12-07,P226,Jeans,Zara,Bangalore,C692,55,Bronze,1667,14,21,18957,Website,0,4207,227,30106.019999999997
2024-11-27,P245,Jackets,Adidas,Chennai,C114,29,Platinum,2154,48,35,11332,Instagram,0,3559,296,39202.799999999996
2024-06-12,P193,Jackets,Adidas,Mumbai,C127,28,Gold,3264,2,32,13487,Google Ads,0,1947,464,102359.04
2025-01-01,P133,Hats,Nike,Kolkata,C303,41,Silver,2707,31,3,5241,Google Ads,0,5199,334,5603.49
2024-10-16,P177,T-shirts,Nike,Kolkata,C317,52,Platinum,2775,27,14,15522,Google Ads,0,3208,473,28360.5
2025-02-07,P230,T-shirts,Puma,Mumbai,C834,44,Silver,3477,46,5,17884,Instagram,0,4389,483,9387.900000000001
2024-05-23,P198,Socks,Zara,Mumbai,C672,33,Silver,4314,44,4,17790,Facebook,0,1669,179,9663.36
2024-10-03,P169,Jackets,Levis,Kolkata,C499,24,Silver,2109,28,29,2192,Facebook,1,2172,171,44035.92
2024-12-25,P171,Hats,Adidas,Chennai,C627,52,Platinum,1761,38,3,13718,Instagram,1,3630,433,3275.46
2024-05-26,P140,T-shirts,Zara,Kolkata,C335,28,Silver,2964,43,8,16013,Google Ads,1,998,214,13515.840000000002
2024-05-13,P287,Jackets,Adidas,Mumbai,C286,22,Gold,4404,16,27,2701,Website,0,2878,357,99882.71999999999
2024-05-15,P232,T-shirts,Nike,Delhi,C379,48,Gold,2243,7,20,4723,Facebook,0,3323,135,41719.799999999996
2024-07-20,P206,Socks,Levis,Mumbai,C549,19,Silver,4589,11,23,3493,Google Ads,1,1947,258,93936.83
2024-05-10,P159,Jackets,Adidas,Chennai,C827,62,Bronze,3786,22,26,19221,Website,0,2131,186,76780.08
2024-12-29,P163,T-shirts,Zara,Mumbai,C254,20,Bronze,4740,32,3,7051,Google Ads,0,4232,377,9669.599999999999
2024-04-18,P171,Hats,Adidas,Mumbai,C410,52,Platinum,1724,44,35,2988,Website,1,5446,395,33790.4
2024-04-17,P217,Hats,Levis,Kolkata,C219,48,Silver,1653,31,23,8723,Facebook,1,1157,376,26233.109999999997
2024-04-09,P256,Socks,Adidas,Mumbai,C276,18,Bronze,4317,21,36,18358,Facebook,0,4851,92,122775.48000000001
2025-01-19,P109,Hats,Zara,Chennai,C131,33,Platinum,3210,1,20,16577,Instagram,1,5113,279,63558.0
2025-02-13,P148,Hats,Zara,Mumbai,C584,57,Bronze,4846,41,17,19817,Website,1,5225,166,48605.380000000005
2025-01-22,P169,Hats,Adidas,Delhi,C921,59,Platinum,4168,39,2,14284,Instagram,0,3198,213,5084.96
2024-05-13,P128,Sneakers,Adidas,Mumbai,C771,22,Bronze,4256,5,33,3612,Website,0,4939,441,133425.6
2024-11-14,P151,T-shirts,Puma,Chennai,C960,35,Platinum,3197,38,44,9753,Facebook,0,4726,473,87214.15999999999
2024-11-28,P211,Jeans,Nike,Delhi,C202,52,Silver,1407,47,39,8884,Facebook,1,2460,364,29082.690000000002
2024-03-04,P258,Sneakers,Levis,Delhi,C173,63,Gold,3546,43,42,13264,Instagram,1,2218,98,84891.24
2024-08-11,P296,Hats,Puma,Delhi,C987,50,Gold,3354,23,24,15681,Facebook,0,1951,221,61981.92
2024-05-10,P225,Sneakers,Levis,Mumbai,C698,55,Bronze,4413,35,26,15749,Instagram,1,5383,400,74579.70000000001
2024-08-27,P202,Jackets,Zara,Kolkata,C946,20,Silver,4923,22,25,6131,Facebook,0,1940,486,95998.5
2024-11-15,P133,Sneakers,Levis,Delhi,C667,18,Platinum,1552,0,15,19626,Instagram,1,5326,89,23280.0
2024-06-07,P173,Jackets,Puma,Bangalore,C942,57,Platinum,1925,48,25,13675,Website,1,4994,198,25025.0
2024-06-28,P195,Socks,Zara,Bangalore,C235,39,Bronze,2754,26,31,12622,Website,1,5295,309,63176.76
2024-12-04,P276,Hats,Adidas,Delhi,C501,37,Silver,3659,22,1,8216,Instagram,1,1906,74,2854.02
2024-06-18,P250,Jeans,Zara,Kolkata,C627,20,Silver,2939,45,13,11563,Google Ads,0,3203,433,21013.850000000002
2024-08-26,P285,Jackets,Levis,Kolkata,C486,49,Platinum,1731,43,10,1024,Facebook,1,2410,162,9866.7
2024-08-06,P285,T-shirts,Levis,Kolkata,C825,57,Gold,1323,5,37,959,Website,1,2674,404,46503.45
2024-06-01,P286,T-shirts,Adidas,Bangalore,C979,39,Silver,4803,34,46,12100,Facebook,1,2540,57,145819.08
2025-01-07,P239,Sneakers,Puma,Chennai,C371,28,Platinum,3940,36,26,8644,Instagram,1,3617,342,65561.59999999999
2025-01-01,P218,Hats,Adidas,Delhi,C661,40,Silver,1993,38,32,9379,Google Ads,1,4870,90,39541.12
2024-11-13,P208,Socks,Adidas,Kolkata,C665,51,Bronze,4060,25,44,3796,Instagram,1,4681,353,133980.0
2024-12-17,P244,T-shirts,Levis,Mumbai,C230,51,Silver,3184,2,36,17849,Website,1,4449,143,112331.52
2024-07-11,P232,Hats,Nike,Kolkata,C118,53,Bronze,3293,6,27,13756,Google Ads,1,4602,311,83576.34
2024-04-19,P171,Jackets,Nike,Kolkata,C160,19,Platinum,4716,29,32,5959,Facebook,0,2016,71,107147.51999999999
2024-05-28,P138,Hats,Levis,Mumbai,C617,32,Silver,2832,18,19,4142,Instagram,1,4729,304,44122.560000000005
2024-07-06,P217,Jeans,Nike,Mumbai,C761,32,Gold,2100,45,11,16678,Facebook,1,3801,63,12705.0
2024-03-19,P190,T-shirts,Adidas,Chennai,C827,27,Gold,1166,42,3,6538,Website,0,1039,288,2028.8400000000001
2024-09-14,P182,Hats,Levis,Chennai,C838,21,Gold,4176,4,22,15988,Website,1,2830,321,88197.12
2024-06-13,P279,Sneakers,Zara,Bangalore,C992,38,Gold,3005,7,21,15608,Instagram,1,3796,227,58687.649999999994
2024-12-20,P143,Socks,Puma,Kolkata,C919,62,Platinum,2780,12,1,19842,Google Ads,0,4932,160,2446.4
2025-02-18,P131,Hats,Nike,Kolkata,C679,57,Silver,3381,29,46,19527,Google Ads,1,4884,130,110423.45999999999
2024-09-13,P253,Socks,Nike,Mumbai,C409,49,Silver,4505,32,42,12264,Instagram,1,1705,367,128662.79999999999
2025-01-02,P116,Jeans,Adidas,Chennai,C666,28,Silver,2011,28,17,12744,Website,0,1940,232,24614.639999999996
2024-12-29,P204,T-shirts,Puma,Bangalore,C868,41,Platinum,2276,19,43,17732,Facebook,1,4647,393,79273.08
2024-12-22,P212,Socks,Nike,Kolkata,C983,61,Platinum,1438,12,37,16188,Facebook,0,4093,450,46821.28
2024-09-07,P237,Jackets,Zara,Kolkata,C673,21,Platinum,2612,6,24,5584,Google Ads,1,3274,124,58926.719999999994
2024-03-18,P246,T-shirts,Nike,Chennai,C435,31,Silver,1982,15,42,15161,Facebook,0,1024,147,70757.40000000001
2024-06-04,P276,Jeans,Levis,Delhi,C778,24,Silver,3342,48,36,8029,Instagram,0,972,166,62562.240000000005
2024-04-05,P231,Hats,Puma,Chennai,C837,39,Silver,4829,15,44,1152,Instagram,0,2023,412,180604.59999999998
2024-04-28,P299,Socks,Nike,Bangalore,C222,32,Silver,4135,4,25,15478,Facebook,0,1646,118,99240.0
2024-08-11,P165,Jeans,Levis,Chennai,C924,32,Platinum,2425,5,17,10107,Google Ads,0,5021,469,39163.75
2024-04-23,P199,Sneakers,Puma,Chennai,C813,42,Silver,2041,37,29,16686,Google Ads,1,866,184,37289.07
2024-10-30,P146,Socks,Nike,Chennai,C107,31,Gold,3568,49,39,2745,Website,1,5203,494,70967.52
2024-09-18,P269,Socks,Levis,Mumbai,C449,46,Platinum,2178,49,19,3306,Website,0,2331,305,21104.82
2024-07-19,P126,T-shirts,Levis,Kolkata,C589,49,Platinum,4212,44,18,4467,Website,1,4227,396,42456.96000000001
2024-12-16,P122,Socks,Nike,Mumbai,C825,29,Bronze,2947,35,44,12706,Google Ads,1,1788,488,84284.2
2024-08-28,P273,Socks,Puma,Chennai,C577,58,Gold,3870,17,8,16351,Instagram,1,2828,52,25696.8
2024-07-09,P178,Jackets,Adidas,Chennai,C990,54,Gold,1622,13,19,6050,Website,0,1212,93,26811.660000000003
2024-05-24,P293,Socks,Levis,Kolkata,C835,51,Bronze,4655,10,34,1006,Website,1,3111,352,142443.0
2025-01-07,P280,Sneakers,Puma,Bangalore,C285,28,Gold,1027,3,42,3976,Google Ads,0,3629,337,41839.979999999996
2025-02-03,P207,Jeans,Puma,Delhi,C920,44,Gold,2790,46,8,866,Google Ads,0,4788,311,12052.800000000001
2024-06-26,P190,Jackets,Nike,Kolkata,C391,60,Silver,4656,27,40,5210,Facebook,0,4345,431,135955.2
2024-05-16,P134,Sneakers,Zara,Chennai,C162,62,Silver,4789,40,1,18216,Facebook,0,2884,84,2873.4
2024-04-12,P112,Sneakers,Nike,Delhi,C511,35,Platinum,2925,27,48,15358,Google Ads,0,3276,183,102492.0
2024-09-01,P153,Hats,Puma,Chennai,C132,20,Silver,2681,18,7,11373,Website,0,944,438,15388.94
2025-02-27,P229,Jeans,Adidas,Delhi,C223,20,Platinum,3774,46,35,13984,Website,0,2873,177,71328.6
2024-09-17,P291,Socks,Adidas,Kolkata,C486,42,Gold,2244,27,38,16754,Instagram,0,5190,241,62248.56
2024-03-02,P130,T-shirts,Adidas,Chennai,C267,44,Bronze,4621,0,41,13327,Instagram,0,5452,254,189461.0
2024-07-18,P272,Socks,Puma,Mumbai,C927,61,Bronze,1956,10,25,9052,Instagram,1,2965,260,44010.0
2024-10-11,P215,Jackets,Adidas,Delhi,C853,31,Bronze,2996,32,48,16364,Facebook,1,4208,213,97789.43999999999
2024-03-09,P240,Jeans,Zara,Kolkata,C262,28,Silver,3776,42,32,2865,Facebook,0,3786,207,70082.56000000001
2024-12-04,P283,Jackets,Levis,Kolkata,C650,39,Silver,1645,13,19,18978,Google Ads,0,1499,361,27191.850000000002
2024-03-18,P226,Jeans,Levis,Bangalore,C265,21,Platinum,3941,22,10,2718,Instagram,0,4927,428,30739.8
2024-04-17,P139,Socks,Levis,Chennai,C770,18,Platinum,4337,9,33,2517,Google Ads,1,1229,74,130240.11
2024-05-14,P144,Jeans,Puma,Chennai,C930,38,Platinum,2725,9,10,19791,Website,1,5145,243,24797.5
2024-06-06,P130,Socks,Zara,Mumbai,C838,62,Gold,2955,34,48,19714,Instagram,1,3318,269,93614.4
2024-10-20,P237,Socks,Nike,Mumbai,C358,35,Silver,3681,46,21,11791,Website,0,897,356,41742.54000000001
2024-07-15,P198,Jackets,Zara,Delhi,C697,35,Silver,4386,5,27,10122,Instagram,0,868,178,112500.9
2024-08-18,P275,Hats,Nike,Delhi,C893,33,Platinum,1812,2,39,8652,Facebook,1,5064,69,69254.64
2024-07-24,P109,T-shirts,Zara,Bangalore,C508,36,Bronze,2083,16,34,17758,Instagram,1,1482,467,59490.48
2024-12-15,P298,Socks,Levis,Bangalore,C718,64,Bronze,1705,42,30,12491,Instagram,0,5028,472,29667.000000000004
2024-05-28,P252,Socks,Adidas,Delhi,C313,33,Gold,1219,13,22,8815,Facebook,0,855,374,23331.66
2024-06-16,P295,T-shirts,Nike,Delhi,C647,30,Gold,4808,37,47,11676,Instagram,1,5248,156,142364.88
2024-07-24,P197,Sneakers,Adidas,Chennai,C974,47,Bronze,1479,44,38,3448,Google Ads,0,5127,483,31473.120000000006
2024-09-24,P243,Jackets,Adidas,Chennai,C420,36,Silver,4950,14,40,1129,Website,0,2213,234,170280.0
2024-04-02,P242,Hats,Levis,Delhi,C577,25,Gold,1073,37,3,16674,Google Ads,0,2437,129,2027.97
2024-05-14,P148,Socks,Puma,Bangalore,C414,61,Bronze,4685,13,36,11492,Facebook,1,4291,132,146734.19999999998
2024-03-25,P287,Sneakers,Zara,Chennai,C530,24,Gold,1468,26,16,17736,Facebook,0,5130,375,17381.12
2024-11-01,P255,T-shirts,Adidas,Delhi,C169,36,Gold,3199,45,18,5115,Instagram,1,4966,371,31670.100000000002
2024-07-10,P170,Sneakers,Adidas,Mumbai,C384,25,Gold,1686,40,40,18650,Facebook,0,2047,387,40464.0
2024-10-18,P173,T-shirts,Nike,Kolkata,C571,36,Gold,4542,8,42,15363,Instagram,1,4768,77,175502.88
2024-06-05,P208,Socks,Levis,Kolkata,C395,53,Platinum,1029,35,31,10158,Website,1,4616,216,20734.350000000002
2024-11-28,P112,T-shirts,Puma,Delhi,C711,35,Silver,2662,26,28,13221,Website,1,1359,478,55156.64
2024-06-29,P118,Sneakers,Nike,Delhi,C132,27,Bronze,1068,14,11,4432,Facebook,1,2531,341,10103.28
2024-03-20,P251,Socks,Nike,Delhi,C881,21,Gold,3975,44,41,14009,Google Ads,1,1526,375,91266.0
2024-05-17,P221,Jeans,Puma,Delhi,C918,44,Bronze,3056,25,30,10643,Instagram,0,1183,263,68760.0
2024-07-27,P136,Sneakers,Nike,Chennai,C122,33,Platinum,2205,12,15,15443,Facebook,1,5157,283,29106.0
2024-03-31,P213,Jackets,Puma,Mumbai,C954,42,Silver,3081,3,5,7287,Google Ads,1,2598,221,14942.849999999999
2024-12-22,P293,Socks,Levis,Kolkata,C203,46,Platinum,4086,28,26,11496,Facebook,1,4035,136,76489.92
2025-01-05,P208,Sneakers,Levis,Delhi,C407,21,Silver,2588,14,23,5988,Google Ads,0,1902,277,51190.64
2025-01-09,P117,Socks,Zara,Delhi,C647,64,Platinum,1979,10,5,18195,Google Ads,1,1019,173,8905.5
2024-08-15,P203,Socks,Nike,Delhi,C492,59,Bronze,2380,43,14,6745,Facebook,1,2194,271,18992.4
2025-01-06,P255,Jackets,Levis,Kolkata,C709,55,Gold,2034,49,34,11948,Google Ads,0,5351,367,35269.56
2025-02-21,P104,Jackets,Adidas,Chennai,C154,28,Platinum,1987,5,46,14380,Instagram,1,1560,122,86831.9
2024-11-04,P229,Hats,Nike,Bangalore,C942,38,Platinum,1227,43,25,10717,Website,0,2554,111,17484.750000000004
2024-09-04,P245,T-shirts,Levis,Kolkata,C997,44,Gold,2329,4,11,11264,Website,1,1118,76,24594.239999999998
2024-12-10,P235,T-shirts,Nike,Kolkata,C349,44,Platinum,1331,34,44,3115,Instagram,0,820,285,38652.24
2024-07-06,P248,Hats,Nike,Kolkata,C101,44,Silver,4122,22,21,3114,Google Ads,1,5083,311,67518.36
2024-05-24,P262,Jeans,Nike,Kolkata,C136,52,Bronze,3624,4,41,1939,Facebook,0,3785,455,142640.63999999998
2024-12-05,P248,Jeans,Nike,Kolkata,C549,33,Platinum,1144,42,45,7429,Website,0,3293,164,29858.400000000005
2024-03-26,P207,T-shirts,Nike,Chennai,C395,29,Gold,1631,33,7,11229,Google Ads,0,3076,133,7649.389999999999
2024-09-26,P268,Jackets,Zara,Delhi,C531,30,Platinum,2168,49,39,3121,Website,0,1959,394,43121.520000000004
2024-04-24,P119,Sneakers,Levis,Delhi,C580,47,Bronze,4779,11,16,15158,Website,0,2232,439,68052.96
2024-12-02,P144,Jeans,Puma,Kolkata,C613,35,Silver,3755,38,21,10868,Website,0,4969,344,48890.1
2024-09-29,P107,Hats,Adidas,Delhi,C343,20,Silver,1949,17,36,19195,Google Ads,1,3954,159,58236.119999999995
2024-03-03,P250,Hats,Puma,Kolkata,C756,62,Gold,4781,6,30,4997,Facebook,1,898,222,134824.19999999998
2024-04-21,P167,Sneakers,Puma,Delhi,C928,51,Platinum,1163,14,25,8823,Instagram,1,1503,84,25004.5
2025-01-13,P103,T-shirts,Nike,Chennai,C464,61,Silver,4866,28,36,18064,Facebook,0,2448,369,126126.72
2025-01-28,P287,Sneakers,Adidas,Chennai,C211,52,Gold,3469,6,1,6649,Google Ads,0,2654,118,3260.8599999999997
2024-09-21,P297,Sneakers,Zara,Bangalore,C155,54,Bronze,2140,23,17,3307,Website,1,2987,471,28012.6
2024-03-29,P196,Jackets,Nike,Bangalore,C460,18,Silver,3097,12,9,974,Google Ads,0,2140,177,24528.24
2024-09-01,P177,Hats,Levis,Kolkata,C887,48,Silver,4780,41,34,4452,Website,0,2434,174,95886.8
2024-08-02,P246,Jackets,Nike,Kolkata,C779,64,Silver,4764,8,32,3162,Website,1,922,283,140252.16
2024-04-24,P230,Sneakers,Adidas,Kolkata,C932,24,Platinum,1154,27,43,17459,Website,1,4142,336,36224.06
2024-10-19,P167,Sneakers,Levis,Mumbai,C909,18,Gold,1088,20,2,16764,Facebook,1,2385,189,1740.8000000000002
2024-03-05,P290,Jackets,Nike,Mumbai,C329,38,Platinum,3978,20,30,2932,Google Ads,0,1031,228,95472.0
2025-02-03,P123,Hats,Puma,Mumbai,C279,59,Platinum,1487,4,27,19792,Website,1,4184,458,38543.04
2024-12-05,P292,T-shirts,Puma,Chennai,C535,32,Platinum,4417,23,46,5779,Google Ads,0,1801,107,156450.14
2024-07-25,P279,Jackets,Nike,Kolkata,C155,42,Platinum,4123,49,36,2460,Google Ads,1,4639,280,75698.28
2025-02-11,P283,Sneakers,Zara,Chennai,C479,48,Bronze,2770,12,38,6207,Facebook,0,1038,210,92628.8
2024-08-22,P111,Sneakers,Nike,Chennai,C841,51,Gold,3011,28,29,2989,Google Ads,0,3201,344,62869.68
2024-08-10,P223,Socks,Zara,Kolkata,C507,64,Platinum,4841,21,21,16327,Instagram,0,2559,397,80312.19
2024-11-22,P286,Hats,Zara,Delhi,C746,40,Gold,1479,30,10,17371,Google Ads,0,2354,53,10353.0
2024-12-24,P125,Hats,Nike,Mumbai,C985,44,Bronze,3089,25,46,3774,Facebook,1,2616,373,106570.5
2024-09-25,P186,Hats,Nike,Delhi,C927,20,Gold,3813,1,16,3998,Website,0,5387,180,60397.92
2025-01-24,P109,Jeans,Levis,Mumbai,C247,54,Gold,4079,7,21,3766,Google Ads,0,4758,474,79662.87
2024-12-18,P298,Jackets,Zara,Bangalore,C267,25,Bronze,2926,28,28,8430,Website,1,1357,398,58988.159999999996
2024-06-26,P251,T-shirts,Adidas,Kolkata,C753,41,Bronze,3778,47,6,10814,Facebook,0,3669,427,12014.04
2024-03-31,P134,Sneakers,Nike,Delhi,C639,25,Gold,2082,46,33,4569,Google Ads,1,4828,337,37101.24
2025-02-16,P278,Hats,Puma,Mumbai,C410,58,Gold,1739,45,12,10456,Instagram,0,1836,263,11477.400000000001
2024-08-20,P195,T-shirts,Zara,Mumbai,C234,52,Platinum,1404,42,32,1918,Instagram,0,1337,198,26058.24
2024-05-02,P152,Jeans,Puma,Bangalore,C595,52,Bronze,3133,2,3,7353,Facebook,1,2553,56,9211.02
2024-10-20,P189,Jackets,Adidas,Chennai,C846,59,Silver,4691,14,36,7434,Facebook,1,1233,385,145233.36
2024-08-11,P106,Sneakers,Zara,Delhi,C577,36,Silver,1880,30,42,8458,Facebook,1,3718,315,55272.0
2024-11-27,P155,Socks,Nike,Delhi,C131,57,Bronze,3838,25,10,6905,Facebook,0,2453,180,28785.0
2024-04-10,P192,Jackets,Zara,Chennai,C745,60,Bronze,2730,11,22,12595,Facebook,0,4073,112,53453.399999999994
2025-02-08,P240,T-shirts,Nike,Bangalore,C392,45,Platinum,4463,44,23,17938,Google Ads,1,5153,437,57483.44
2025-01-21,P170,Jackets,Zara,Kolkata,C726,63,Silver,4944,17,41,18688,Facebook,0,902,175,168244.31999999998
2024-08-28,P222,Jackets,Nike,Delhi,C785,44,Silver,1183,36,46,19141,Instagram,1,5406,156,34827.52
2024-12-24,P268,Hats,Adidas,Chennai,C503,20,Bronze,1967,27,22,19345,Facebook,0,1647,75,31590.019999999997
2024-10-06,P191,Hats,Nike,Mumbai,C742,53,Silver,3687,31,22,2447,Google Ads,0,1756,163,55968.659999999996
2024-09-09,P251,Socks,Levis,Kolkata,C218,63,Platinum,2624,7,32,4354,Google Ads,1,4152,185,78090.23999999999
2024-03-23,P242,Jackets,Puma,Delhi,C159,61,Gold,2534,45,28,2259,Instagram,0,4412,369,39023.6
2024-03-06,P185,Jeans,Puma,Chennai,C216,54,Silver,2979,12,48,6475,Facebook,1,3264,175,125832.95999999999
2024-05-10,P273,Jackets,Zara,Bangalore,C551,62,Bronze,2823,2,17,15110,Instagram,1,5149,451,47031.18
2024-09-20,P152,Jeans,Adidas,Bangalore,C973,41,Silver,4354,0,35,14256,Google Ads,1,2580,168,152390.0
2025-01-10,P281,Jeans,Adidas,Kolkata,C769,62,Platinum,1712,44,10,909,Google Ads,0,3216,87,9587.2
2024-06-17,P223,Jeans,Nike,Kolkata,C632,52,Bronze,3583,6,25,16912,Google Ads,0,2966,83,84200.5
2025-01-21,P155,Socks,Zara,Bangalore,C908,41,Platinum,2945,42,6,10155,Website,1,1910,107,10248.6
2024-10-16,P164,Jackets,Puma,Chennai,C740,29,Bronze,4801,43,48,8634,Google Ads,0,1243,305,131355.36000000002
2024-07-02,P270,Socks,Nike,Delhi,C657,47,Bronze,3324,34,8,14584,Google Ads,0,3342,407,17550.719999999998
2024-08-01,P155,Jackets,Puma,Chennai,C490,31,Silver,3435,44,37,4786,Website,0,4882,345,71173.20000000001
2024-11-01,P134,Hats,Adidas,Bangalore,C892,43,Gold,2231,9,33,2139,Google Ads,1,2037,468,66996.93000000001
2024-05-03,P241,Socks,Levis,Delhi,C277,38,Bronze,2109,34,14,13520,Google Ads,0,4038,338,19487.159999999996
2025-02-18,P151,Hats,Puma,Mumbai,C207,39,Platinum,3415,43,35,3866,Instagram,1,2211,249,68129.25
2024-04-11,P153,Hats,Puma,Bangalore,C778,34,Platinum,2533,16,45,14821,Website,1,2827,397,95747.4
2024-07-03,P143,Jeans,Puma,Bangalore,C554,42,Gold,2350,35,38,16872,Google Ads,0,2587,156,58045.0
2025-02-01,P283,Sneakers,Zara,Chennai,C113,57,Platinum,1312,2,31,16524,Google Ads,0,3932,148,39858.56
2024-04-27,P160,Jackets,Puma,Kolkata,C966,35,Bronze,2632,9,27,12823,Facebook,1,2378,404,64668.24
2025-01-12,P286,Sneakers,Puma,Mumbai,C977,49,Silver,4891,18,38,6777,Google Ads,1,4852,365,152403.56000000003
2024-09-30,P212,Hats,Puma,Delhi,C974,27,Bronze,4505,23,38,15490,Google Ads,1,3569,229,131816.3
2024-04-14,P278,Jeans,Puma,Chennai,C589,22,Bronze,2877,14,32,6673,Google Ads,0,5297,464,79175.04
2024-05-29,P202,Sneakers,Nike,Delhi,C782,29,Platinum,1295,42,49,5367,Facebook,0,2121,316,36803.90000000001
2024-05-17,P200,Socks,Levis,Mumbai,C635,33,Platinum,2793,9,12,14483,Google Ads,0,988,276,30499.56
2024-07-18,P180,Hats,Nike,Kolkata,C405,48,Bronze,4293,28,25,15936,Instagram,0,4497,311,77274.0
2024-04-09,P236,Sneakers,Puma,Bangalore,C528,57,Silver,2229,3,46,14962,Facebook,1,825,181,99457.98000000001
2025-02-18,P105,Jeans,Puma,Chennai,C566,44,Bronze,4696,35,49,13257,Google Ads,1,5173,474,149567.6
